time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.7366111099295433,-0.14064303497973976,17.119937636834848,6.244123500692734,0.012576871614679241,0.0,-0.6293693471272049,-0.284535221071044,4.8497459163162535,-0.027721575417924253,-0.06375028088498949,0.0,384.28072557722885,382.4712375304547,384.05959204927143,384.3338522971437
2.640000000000002,-0.7746324143729277,-0.15853076422129622,17.41395863503462,6.242197819367714,0.008747596998775364,0.0,-0.6376175215785315,-0.3118875574770607,4.950523414321572,-0.04271142649707344,-0.06396348079391644,0.0,458.83914381648896,458.8193845269201,460.2240180397885,459.0355038822154
2.700000000000002,-0.8130835302386403,-0.17816959373453753,17.715631839734513,6.2396703299594805,0.0050359217339419615,0.0,-0.6436718117414553,-0.3429925725635426,5.104568763891635,-0.040977006267811436,-0.0579590603584843,0.0,475.93296864408677,476.3898862189846,475.9052559589305,476.037178446467
2.760000000000002,-0.8517985415972525,-0.19954126095022595,18.022237745511283,6.237249129673907,0.0014416386948781224,0.0,-0.6465195771073107,-0.36961173794252006,5.115573839140147,-0.03913461665279218,-0.06410944349785686,0.0,433.44638169833974,432.9264648817082,433.5084097905217,433.6623327587005
2.820000000000002,-0.8906224336220229,-0.22273700210519834,18.33345888780078,6.23494555816929,6.280600478710866,0.0,-0.6471898070019196,-0.4038023259202528,5.257812054689233,-0.03694948741202148,-0.07389998356315444,0.0,474.9853342518544,474.2307103554983,473.4135749886887,473.5810828572798
2.880000000000002,-0.9294082135795019,-0.24787534743049014,18.64994434333884,6.2327119148977435,6.276333643863257,0.0,-0.6452748112776922,-0.43434127749259216,5.291541041522693,-0.03778892777909021,-0.0660571862596654,0.0,442.13660320321054,442.7784591769391,441.9243956093813,441.8545295811
2.940000000000002,-0.9680286839458463,-0.27470902490494653,18.964933885035283,6.230303427094565,6.272517707992396,0.0,-0.6417842311189645,-0.4603103415713541,5.208486098794133,-0.04531750522030382,-0.05908925121626278,0.0,402.86654265091784,403.49278826563705,404.76804361621515,404.0887985758499
3.000000000000002,-1.006313028325644,-0.30347503075264204,19.281230038168072,6.227232670294008,6.269465568694855,0.0,-0.6340249066129856,-0.49882862617225127,5.334119728283428,-0.06671189020089348,-0.03810357813626482,0.0,468.8309030192072,470.4572006641192,471.23363584028533,469.57503047062306
3.0600000000000023,-1.0441523527308718,-0.33429775325434924,19.59933383613781,6.223792392347333,6.267356512445847,0.0,-0.6271123187123855,-0.5288987081782914,5.269616494642576,-0.04320264694163822,-0.029818871630423696,0.0,410.43787327643906,411.1719722161135,409.591745561244,411.67483549475145
3.1200000000000023,-1.0814611697434302,-0.36728607230576865,19.91874959570129,6.220722804899095,6.265369819446629,0.0,-0.616329626792685,-0.5709655352171238,5.3770475078510245,-0.07606518723606516,-0.04067815323536425,0.0,465.61066180760145,464.7597946302527,466.57324338846155,463.9982059945097
